Cores,Area
13826,65000000.01
13827,124000000
13828,39000000
13829,201000000
13831,968000000
13833,20000000
13834,13000000
13835,524000000
13836,25000000
13837,313584619.4
13838,94000000
13841,12000000
13842,289000000
13843,362000000
13844,1060000000
13846,166000000
13847,611000000
13848,328264242.4
13850,387000000
13853,48290066.17
13854,76961924.24
13856,851000000
13857,75000000
13858,182000000
13859,1074000000
13862,14000000
13863,283000000
13864,169000000
13865,42000000
13866,13000000
13867,134000000
13869,13000000
13871,1036000000
13872,77999999.99
13873,641000000
13875,120815425.4
13876,52000000
13877,207000000
13878,159000000
13880,226000000
13881,50000000
13882,24000000
13883,293000000
13884,104000000
13885,57500000.01
13886,12000000
13887,5179669.851
13888,141000000
13889,22000000
13891,18000000
13892,44500000
13895,86000000
13896,303000000
13897,85999999.99
13898,62999999.98
13899,127000000
13900,12000000
13901,165000000
13902,118000000
13903,723000000
13904,20000000
13911,67999999.99
13912,958500000
13913,413500000
13914,39500000.02
13915,396000000
13916,87000000
13918,346000000
13919,44000000
13920,110000000
13921,113000000
13922,870000000
13923,139000000
13926,87000000
13927,12000000
13928,495000000
13929,275000000
13930,104000000
13931,24000000
13933,72000000
13935,54999999.99
13936,555000000
13937,481000000
13938,117000000
13939,427500000
13940,375000000
13941,160000000
13942,23000000
13943,146000000
13945,3568000000
13946,16000000
13949,56000000
13951,10000000
13952,74000000
13953,252000000
13955,840500000
13956,585000000
13957,21000000
13959,27000000
13960,412000000
13961,581000000
13962,109000000
13963,1428000000
13964,50000000
13965,659000000
13966,159000000
13967,40000000
13968,80000000
13969,126000000
13970,253000000
13971,164000000
13972,96000000
13973,14000000
13974,1805500000
13975,230500000
13977,129500000
13978,71000000
13979,78000000
13980,247000000
13981,53000000
13982,53000000
13983,533500000
13985,243000000
13986,119000000
13987,495000000
13989,60000000.02
13990,882500000
13991,47154415.35
13992,57000000
13993,985500000
13996,524000000
13997,40000000.01
13998,178000000
14001,39000000
14002,235000000
14004,16999999.99
14005,94999999.99
14007,15000000
14008,19000000
14010,5320462500
14012,101000000
14013,26000000
14014,435000000
14016,17000000
14020,1268000000
14021,23000000
14023,5911000000
14024,163000000
14025,676000000
14026,41000000
14029,110000000
14030,147000000
14032,12000000
14033,594000000
14034,193000000
14035,48000000.01
14036,425500000
14037,30000000.01
14038,70000000.01
14039,81999999.99
14040,347000000
14041,90999999.98
14042,77000000.01
14043,404000000
14044,57500000
14046,10000000
14047,278000000
14050,1902000000
14051,103000000
14052,45500000.01
14053,68500000
14054,69000000.02
14055,456000000
14056,244000000
14057,485000000
14058,41000000
14060,356000000
14061,29000000
14062,13000000
14063,79000000
14064,65000000
14067,70000000
14068,335000000
14069,312000000
14072,3893000000
14073,473000000
14074,4050000000
14076,94000000
14077,29000000
14078,13000000
14079,1076000000
14080,93999999.98
14082,42000000
14083,121000000
14085,16000000
14086,11000000
14087,13000000
14089,984000000
14090,133000000
14091,24000000
14092,15000000
14093,29999999.99
14095,570000000
14097,41500000.01
14101,15000000
14102,14000000
14103,26000000
14104,13000000
14105,56000000.01
14108,16000000
14109,225000000
14110,36000000
14111,48000000
14112,23000000
14113,60000000
14114,144000000
14115,226000000
14116,282000000
14117,459000000
14118,14000000
14119,15000000
14120,35999999.99
14121,13000000
14122,40000000
14123,42500000
14124,109000000
14126,84000000
14127,207000000
14128,27000000
14129,12000000
14130,283000000
14131,204000000
14132,230000000
14133,34000000
14134,516000000
14135,11000000
14136,73000000
14138,14000000
14139,14499999.99
14141,237000000
14142,23000000
14144,12000000
14145,16000000
14146,12000000
14147,62000000
14148,11163000000
14150,435000000
14151,1682500000
14153,118000000
14154,11000000
14155,155000000
14157,95000000
14158,43000000
14159,15000000
14160,58000000
14161,201000000
14162,298000000
14163,11000000
14166,30000000.01
14167,21000000
14168,58000000
14169,26000000
14170,11000000
14172,98000000
14174,365000000
14175,232000000
14177,422000000
14178,37000000.01
14179,33000000
14180,478000000
14182,117000000
14183,81000000
14184,696000000
14185,26000000
14186,846000000
14188,31000000
14189,44000000
14192,30000000
14193,19000000
14194,368000000
14195,17000000
14197,34000000
14199,18000000
14200,39000000
14201,53000000.01
14202,559000000
14203,11000000
14204,18000000
14205,590000000
14208,14000000
14209,67499999.98
14210,99000000
14211,150000000
14212,46000000
14213,109000000
14214,27000000
14215,34000000
14216,17000000
14217,312000000
14219,242000000
14220,27000000
14221,44000000
14222,74000000
14223,12000000
14224,677000000
14226,55000000
14227,20000000
14228,27000000
14229,11000000
14230,12000000
14231,22000000
14233,23000000
14234,520000000
14235,84000000
14237,17000000
14238,16000000
14240,12000000
14241,41000000
14242,243000000
14243,16000000
14244,16000000
14245,258000000
14246,110000000
14247,203000000
14248,11000000
14249,37000000
14250,12000000
14251,38000000
14252,26000000
14253,351000000
14254,11000000
14255,30000000
14256,133000000
14257,201000000
14258,660000000
14259,19000000
14260,88000000
14262,76000000
14263,847000000
14265,661500000
14266,79000000
14267,32000000
14268,10000000
14270,28000000
14272,120000000
14274,102000000
14275,21000000
14276,362000000
14277,43000000
14280,182000000
14281,989000000
14282,18000000
14283,401999999.9
14284,11000000
14285,292000000
14286,729000000.1
14287,171000000
14288,22000000
14289,10000000.01
14290,107000000
14291,111000000
14292,112000000
14293,998000000
14294,55000000
14295,105000000
14296,33000000
14297,88000000
14298,1193000000
14299,437000000
14300,61000000
14301,83000000
14302,109000000
14303,13000000
14305,261000000
14306,14000000
14307,248000000
14308,237000000
14309,586000000
14310,179000000
14311,11000000
14312,71000000
14313,56000000
14314,16000000
14316,13000000.01
14317,548000000
14318,624000000
14319,17000000
14321,99000000
14322,16000000.01
14323,28000000
14324,58000000
14325,16000000
14326,796000000
14327,111000000
14328,641000000
14329,228000000
14331,384000000
14332,27000000
14333,229000000
14334,48000000
14335,99000000
14336,16000000
14337,14000000
14338,1497000000
14342,162000000
14343,24000000
14344,85000000.01
14345,48000000
14347,81999999.99
14348,68000000
14349,117000000
14350,212500000
14351,1356000000
14352,84000000
14353,40000000
14355,21000000
14357,5893500000
14358,454500000
14360,81999999.98
14361,120000000
14363,37499999.99
14364,670000000
14365,10000000
14368,13000000
14369,17000000
14370,183000000
14371,61000000
14372,210000000
14373,2991000000
14375,29000000
14377,99000000
14378,28000000
14379,11000000
14380,38000000.01
14381,16000000
14382,159000000
14383,49499999.98
14384,194000000
14386,72000000
14387,121000000
14388,144000000.1
14389,850000000
14390,27000000
14391,237000000
14392,91999999.98
14394,3196000000
14395,161000000
14396,59999999.98
14398,27000000.01
14400,171000000
14401,230000000
14402,427000000
14404,352000000
14405,51000000
14407,103000000
14409,1550000000
14410,488000000
14411,86000000
14412,169000000
14413,13000000
14414,273000000
14417,21000000.03
14418,25500000.02
14419,1079000000
14420,1353000000
14421,654000000
14424,100000000
14425,29000000
14426,32000000
14427,289000000
14428,160000000
14429,77000000
14430,175500000
14431,49000000
14432,52999999.99
14433,219000000
14435,192000000
14436,97625000.06
14437,913000000
14438,12999999.99
14439,415000000
14440,65999999.99
14441,17000000
14442,16000000
14444,257000000
14445,70000000
14446,108000000
14448,691000000
14449,312000000
14450,174500000
14451,477000000
14452,35500000.01
14453,81000000
14454,58000000
14456,184000000
14458,1368000000
14459,77000000
14460,31000000
14462,59000000
14463,20000000
14464,17000000
14467,77500000
14468,110000000
14469,242500000
14470,143000000
14471,76000000
14472,52000000
14473,20000000.01
14474,38000000
14475,103000000
14476,36500000.02
14479,138000000
14480,199000000
14481,68000000
14482,67999999.99
14483,35000000
14484,820000000
14485,21000000.03
14487,32000000
14490,172000000
14491,26000000
14493,35000000
14495,88000000
14496,194000000
14497,10000000
14498,28000000
14500,186000000
14501,14375000.02
14502,16000000
14503,604000000
14504,2571000000
14505,1053000000
14506,38000000
14507,33000000
14508,113000000
14509,11000000
14510,410000000
14512,164000000
14513,279000000
14514,352000000
14515,102000000
14516,72999999.98
14517,99375000.02
14518,689000000
14519,636000000
14520,52000000.01
14521,104000000
14523,78000000
14524,881000000
14525,382000000
14526,1574500000
14527,98000000
14528,442000000
14529,261000000
14530,163000000
14532,1824500000
14533,151000000
14535,57000000
14536,79000000
14539,54000000
14540,138000000
14541,372000000
14542,3185500000
14543,64000000
14544,251000000
14545,222500000
14546,159000000
14548,122000000
14550,267000000
14551,70000000
14552,161000000
14554,156000000
14555,122000000
14556,308000000
14557,143000000
14558,340500000
14559,193000000
14560,1092000000
14561,197000000
14562,21000000
14563,45000000
14565,494000000
14566,28000000.01
14567,1089000000
14569,16000000
14570,39999999.99
14571,28000000
14572,15000000
14573,377000000
14574,1568000000
14576,232000000
14577,1922000000
14579,62500000
14580,170000000
14581,106000000
14582,28000000
14584,25000000
14585,24000000
14586,147000000
14588,477000000
14589,1075500000
14590,756000000
14591,11000000
14594,309500000
14596,22000000
14597,196000000
14598,20000000
14600,914000000
14601,82499999.99
14602,360000000
14603,1921000000
14604,290999999.9
14605,414000000
14606,463000000
14608,438500000
14609,28000000
14611,206000000
14612,141000000
14613,111000000
14614,184000000
14615,988000000
14616,477000000
14618,105000000
14619,772000000
14620,1416000000
14622,112000000
14623,169000000
14624,49000000
14625,39000000
14627,53000000
14628,232000000
14629,58000000
14630,443000000
14631,80000000.02
14633,169000000
14634,204000000
14635,41000000
14636,25000000
14638,23000000
14640,362000000
14650,69000000
14651,91000000
14653,16000000
14654,613000000
14655,3094000000
14658,61500000
14659,2781000000
14660,519000000
14661,186000000
14662,264000000
14664,147000000
14665,133000000
14668,405000000
14669,151000000
14670,128000000
14671,227000000
14672,620000000
14675,171000000
14676,38000000
14677,384000000
14678,107000000
14679,240000000
14680,652000000
14681,14000000.01
14682,1309000000
14683,498000000
14684,1292000000
14685,170000000
14686,276000000
14687,95000000
14688,28000000
14689,436500000
14690,192000000
14691,37500000
14692,46000000
14693,14999999.99
14694,221000000
14695,12000000
14696,49000000.01
14697,35000000
14699,608000000
14700,1661000000
14701,45000000
14702,19000000
14703,17000000
14704,506999999.9
14705,75000000
14706,150000000
14708,21000000
14709,211000000
14712,181000000
14714,1266000000
14717,1209000000
14718,97000000
14720,446000000
14721,166000000
14722,35000000
14723,21000000
14724,168000000
14725,61574999.99
14726,18000000
14727,218000000
14729,88000000.01
14730,139000000
14731,488000000
14732,23000000
14733,72000000
14734,41000000.01
14735,19000000
14736,26751184.76
14737,225000000
14753,149180724.8
14754,45999999.99
14755,352000000
14757,76000000
14765,398000000
14767,823000000
14768,1083500000
14769,507000000
14770,139000000
14771,209500000
14772,11000000
14773,108000000
14774,302000000
14775,247000000
14776,897000000
14777,18000000
14779,203000000
14780,146000000
14781,500000000
14782,37000000
14783,6206000000
14784,27000000
14785,555000000
14787,1251000000
14789,334000000
14790,14000000
14791,20000000
14792,821500000
14793,98000000.01
14794,1342000000
14795,31000000
14796,379000000
14797,122000000
14798,75000000
14799,1062000000
14800,2932000000
14801,467000000
14803,1989000000
14804,1123500000
14805,197000000
14806,14000000
14807,730000000
14808,480000000
